0.07876	0.45652	0.02552	0.09312
0.07736	0.422	0.02392	0.07423
0.07876	0.4622	0.02552	0.05535
0.07876	0.43599	0.02552	0.05535
0.08017	0.48131	0.02392	0.07423
0.07876	0.45757	0.02552	0.09312
0.08017	0.48304	0.02392	0.09312
0.07736	0.44324	0.02392	0.05535
0.07736	0.43689	0.02392	0.09312
0.18425	0.19437	0.11324	0.07423
0.18143	0.34097	0.11164	0.11201
0.18284	0.3453	0.11324	0.11201
0.18284	0.19253	0.11483	0.05535
0.18143	0.28811	0.11164	0.11201
0.18143	0.23806	0.11164	0.07423
0.18003	0.24504	0.11164	0.07423
0.18003	0.23339	0.11164	0.07423
0.1744	0.24552	0.10845	0.07423
0.17159	0.25488	0.10686	0.09312
0.17018	0.3791	0.10526	0.11201
0.21378	0.33726	0.12919	0.26162
0.21378	0.30821	0.12919	0.26162
0.21238	0.34522	0.12919	0.26181
0.218	0.32273	0.13078	0.29656
0.20394	0.31734	0.1244	0.24273
0.20113	0.35449	0.12281	0.24235
0.19972	0.3639	0.12281	0.22346
0.20394	0.37237	0.12281	0.20457
0.20113	0.40012	0.12281	0.26218
0.20253	0.36267	0.1244	0.22384
0.20675	0.29431	0.13557	0.22422
0.15471	0.29949	0.11962	0.11201
0.15049	0.32044	0.11643	0.09312
0.17862	0.6816	0.13716	0.18549
0.15331	0.33112	0.11802	0.14866
0.16034	0.47456	0.12759	0.14885
0.16174	0.41023	0.12759	0.14866
0.16315	0.53194	0.13078	0.14828
0.16174	0.46876	0.12919	0.14866
0.15331	0.31233	0.11802	0.1309
0.14768	0.31697	0.11962	0.09312
0.14909	0.30323	0.12121	0.10257
0.11111	0.38434	0.07656	0.1309
0.11111	0.35717	0.07656	0.1309
0.11111	0.39486	0.07656	0.1309
0.11533	0.40697	0.07974	0.1309
0.11111	0.4493	0.07656	0.14847
0.1097	0.41981	0.07656	0.14847
0.11533	0.41812	0.07974	0.14847
0.11111	0.42681	0.07656	0.1309
0.11111	0.41522	0.07656	0.1309
0.12236	0.44061	0.08293	0.1309
0.16456	0.45117	0.13557	0.1479
0.14346	0.33285	0.13238	0.07423
0.14487	0.33497	0.13238	0.07423
0.14627	0.30968	0.13397	0.07423
0.14487	0.30395	0.13238	0.07423
0.14346	0.29051	0.13238	0.07423
0.14487	0.3133	0.13238	0.07423
0.14205	0.32172	0.13238	0.07423
0.14487	0.31242	0.13238	0.07423
0.14346	0.35365	0.13238	0.07423
0.14205	0.31718	0.13078	0.07423
0.14346	0.34062	0.13238	0.07423
0.20394	0.39217	0.14354	0.1479
0.20534	0.37522	0.14514	0.14809
0.20534	0.37748	0.14354	0.14809
0.22363	0.39229	0.15311	0.16566
0.1308	0.5238	0.10048	0.1479
0.20394	0.35067	0.14195	0.14809
0.20394	0.35668	0.14195	0.14809
0.20534	0.35661	0.14354	0.14828
0.20394	0.40232	0.14354	0.14809
0.20534	0.36878	0.14354	0.14809
0.20394	0.37184	0.14195	0.1479
0.14909	0.26872	0.11164	0.07423
0.15331	0.35494	0.11164	0.11201
0.15893	0.30764	0.11643	0.11201
0.16174	0.28906	0.11643	0.11201
0.15752	0.23727	0.11643	0.11201
0.15893	0.26139	0.11483	0.1309
0.15331	0.30523	0.11164	0.09312
0.15612	0.26864	0.11483	0.09312
0.15893	0.24548	0.11643	0.1309
0.15893	0.23974	0.11483	0.1309
0.15752	0.24421	0.11483	0.09312
0.1519	0.24534	0.11324	0.09312
0.14346	0.28819	0.1244	0.1309
0.15471	0.28467	0.11962	0.1309
0.15752	0.28487	0.11643	0.1309
0.14205	0.27255	0.12281	0.11201
0.14346	0.29125	0.126	0.1309
0.15752	0.25376	0.11802	0.1309
0.13924	0.30713	0.1244	0.11201
0.15752	0.26842	0.11643	0.1309
0.14346	0.26387	0.126	0.1309
0.15612	0.29446	0.11643	0.1309
0.14346	0.27716	0.1244	0.1309
0.16174	0.69605	0.11802	0.2244
0.15612	0.89876	0.14673	0.22384
0.13783	0.44713	0.13397	0.18644
0.14065	0.49945	0.13876	0.16736
0.13643	0.53912	0.13716	0.1309
0.14487	0.42545	0.13876	0.20589
0.13924	0.45343	0.13557	0.18644
0.13361	0.53259	0.13397	0.16736
0.13502	0.4716	0.13557	0.16736
0.13502	0.47241	0.13397	0.16736
0.13502	0.45884	0.13397	0.16736
0.13502	0.48346	0.13557	0.16736
0.27286	0.23246	0.19936	0.16623
0.27426	0.23983	0.19936	0.1853
0.27567	0.23391	0.19936	0.16528
0.27426	0.25715	0.19777	0.18474
0.27426	0.26387	0.19936	0.18455
0.27426	0.26351	0.19936	0.18455
0.27286	0.27398	0.20096	0.20344
0.27286	0.25556	0.19936	0.20344
0.27567	0.28068	0.20096	0.20306
0.27426	0.26784	0.19936	0.16547
0.27707	0.44856	0.21212	0.28523
0.08017	0.61026	0.0622	0.14847
0.08017	0.56237	0.0638	0.14885
0.08017	0.58323	0.0638	0.14866
0.0872	0.47314	0.07018	0.11201
0.08017	0.53534	0.0638	0.14904
0.08861	0.50739	0.06858	0.1309
0.08439	0.55283	0.07337	0.11201
0.08017	0.61569	0.0638	0.14866
0.08439	0.52231	0.06858	0.11201
0.09283	0.48	0.07815	0.11201
0.24473	0.25946	0.18341	0.18606
0.21378	0.29151	0.15949	0.14885
0.27707	0.25694	0.18501	0.26105
0.27567	0.22823	0.18341	0.22327
0.27426	0.25108	0.18501	0.24235
0.50211	0.16713	0.31419	0.14658
0.27145	0.34115	0.1866	0.28372
0.28129	0.21357	0.18022	0.25765
0.27004	0.31336	0.18501	0.27503
0.26723	0.29815	0.18501	0.20382
0.26301	0.27362	0.1866	0.1309
0.27004	0.31897	0.18501	0.24178
0.15752	0.40102	0.13876	0.1309
0.16596	0.42416	0.14354	0.14828
0.15893	0.35956	0.13876	0.1309
0.17581	0.77068	0.14035	0.20476
0.15893	0.36364	0.13876	0.1309
0.16737	0.28621	0.14354	0.11201
0.16034	0.38163	0.14035	0.14828
0.16596	0.61404	0.13716	0.1666
0.17722	0.61682	0.14354	0.20476
0.16174	0.57423	0.13876	0.18587
0.17581	0.62552	0.14195	0.18587
0.16596	0.65863	0.13876	0.16679
0.14768	0.42611	0.12121	0.14828
0.15049	0.56684	0.11962	0.20552
0.1519	0.76792	0.11802	0.20514
0.15471	0.45577	0.12281	0.16755
0.15471	0.55203	0.1244	0.18625
0.15612	0.36281	0.126	0.11201
0.15752	0.73486	0.126	0.22422
0.14768	0.38423	0.11962	0.14847
0.14487	0.34742	0.13078	0.09312
0.15752	0.69139	0.1244	0.2244
0.15893	0.61121	0.126	0.20552
0.10549	0.45919	0.08612	0.1309
0.12658	0.42086	0.09888	0.1309
0.12799	0.40944	0.09888	0.1309
0.1519	0.62463	0.11164	0.2057
0.08579	0.52473	0.07496	0.1309
0.12236	0.45381	0.10207	0.1309
0.10689	0.48812	0.08612	0.14923
0.17159	0.33109	0.03987	0.18682
0.11252	0.47945	0.08772	0.14923
0.11533	0.44913	0.09091	0.1309
0.14627	0.48804	0.11164	0.14904
0.15331	0.39096	0.08772	0.14828
0.14627	0.38942	0.08931	0.14847
0.15471	0.35193	0.08772	0.14847
0.13502	0.67548	0.07656	0.18644
0.14627	0.47934	0.08931	0.16736
0.14768	0.36716	0.08931	0.14866
0.14909	0.38364	0.0925	0.1309
0.15331	0.34781	0.08612	0.1309
0.15049	0.35971	0.08931	0.14885
0.14909	0.35821	0.09091	0.1309
0.15049	0.37146	0.08931	0.16793
0.21519	0.20166	0.1866	0.1479
0.22082	0.20082	0.1866	0.16698
0.21941	0.17491	0.18501	0.11201
0.23488	0.345	0.19936	0.26181
0.23769	0.26794	0.19617	0.18417
0.25176	0.33591	0.20415	0.2773
0.24332	0.32686	0.19777	0.27125
0.25035	0.49116	0.20893	0.31564
0.24051	0.18279	0.19777	0.1309
0.23769	0.2833	0.19458	0.22365
0.2391	0.26873	0.19617	0.24292
0.2391	0.23622	0.19617	0.20438
0.18987	0.48151	0.1244	0.20533
0.18987	0.29161	0.12281	0.16793
0.18847	0.38235	0.1244	0.14866
0.18847	0.29686	0.12281	0.16802
0.18987	0.2905	0.12281	0.14885
0.18847	0.29358	0.12281	0.14885
0.18847	0.31836	0.1244	0.18644
0.18987	0.46412	0.1244	0.18663
0.18847	0.30995	0.12281	0.16755
0.18987	0.32216	0.12281	0.18682
0.18706	0.32467	0.12281	0.16755
0.12658	0.55922	0.07496	0.14885
0.13783	0.61057	0.08134	0.16755
0.13643	0.44537	0.07974	0.1309
0.13783	0.59048	0.08293	0.16755
0.13924	0.51858	0.08134	0.16774
0.13783	0.49111	0.08134	0.1309
0.13783	0.45886	0.08134	0.1309
